epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7203915119171143,0.5680750012397766,1e-04,0.6692708134651184,0.6483591794967651
1,0.8427405953407288,0.3805637061595917,1e-04,0.8776041865348816,0.32636743783950806
2,0.881566047668457,0.2962002754211426,1e-04,0.8971354365348816,0.3072287440299988
3,0.8900489211082458,0.2723514437675476,1e-04,0.8216145634651184,0.5287806391716003
4,0.897553026676178,0.24566856026649475,1e-04,0.77734375,0.8238978385925293
5,0.9096248149871826,0.2201283723115921,1e-04,0.8346354365348816,0.6183101534843445
