epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8962160348892212,0.34870365262031555,0.0001342382,0.9872449040412903,0.06609808653593063
1,0.9810017347335815,0.07586946338415146,0.0001342382,0.9891581535339355,0.046915121376514435
2,0.9861830472946167,0.056413326412439346,0.0001342382,0.9885203838348389,0.0534193329513073
3,0.98775315284729,0.046101782470941544,0.0001342382,0.987882673740387,0.06550440192222595
4,0.9872821569442749,0.047920096665620804,0.0001342382,0.9891581535339355,0.044286176562309265
