epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6092621684074402,0.9737823605537415,1e-04,0.7168367505073547,0.6935508251190186
1,0.8502354621887207,0.41132602095603943,1e-04,0.5497449040412903,1.6178168058395386
2,0.9017268419265747,0.26666122674942017,1e-04,0.5554847121238708,1.8584791421890259
3,0.9317111372947693,0.19110076129436493,1e-04,0.5867347121238708,1.9583511352539062
